sample_id,input,expected_verdict,expected_signal
url_phish_0325,http://esxcc.com/js/index.htm?ref=kwngntdus.battle.net/d3/en/index,suspicious,
url_safe_0326,http://www.bbc.co.uk/news/business/,likely_safe,
url_phish_0327,https://www.365168888.com/,suspicious,
url_phish_0328,http://www.amyclarkphotography.com/pr/cb/properties/index.htm,suspicious,
url_safe_0329,http://www.clublambpage.com/gopher/,likely_safe,
url_safe_0330,http://www.foreignword.com/Translators/transdb.htm,likely_safe,
url_phish_0331,https://dayon.kdense.com/wp-content/llc/home/fonts/jino.html,suspicious,
url_safe_0332,http://www.maselli.com/products,likely_safe,
url_safe_0333,http://www.elsevier.com/wps/find/journaldescription.cws_home/503302/description#description,likely_safe,
url_safe_0334,http://www.starfilcas.it/uk/index.asp?,likely_safe,
url_phish_0335,https://meta-id90013.agency-manager-support.com/,suspicious,
url_safe_0336,http://z.about.com/6/g/advertising/b/index.xml,likely_safe,
url_phish_0337,http://www.drlongghost.com/app/webroot/img/d/95efc2f98939ce55b60d543d37342b5f/websrc.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,suspicious,
url_safe_0338,http://chemcoat.tripod.com/index.htm,likely_safe,
url_safe_0339,http://www.eurekalert.org/pub_releases/2006-08/uoc--ecg082206.php,likely_safe,
url_phish_0340,http://camlica-konaklari.com/www.paypal.co.uk/webscr/index.php,suspicious,
url_safe_0341,http://www.mmart.com/neoconeast/,likely_safe,
url_safe_0342,http://www.freewebs.com/swedishtranslationservices/,likely_safe,
url_safe_0343,http://www.oxfordjournals.org/our_journals/,likely_safe,
url_phish_0344,http://sorteiocielo.wink.ws/?/portal/cielo/servicos/cadastre-se-no-site.html,suspicious,
url_phish_0345,http://contacts.wasmer.app/imperial-oil,suspicious,
url_safe_0346,http://greenvillems.org/citygovernment/airport/,likely_safe,
url_safe_0347,http://home.earthlink.net/~vmsinc/,likely_safe,
url_safe_0348,http://thepluginsite.com/products/photogalaxy/,likely_safe,
url_safe_0349,http://www.mgmt.purdue.edu/departments/mis/,likely_safe,
url_safe_0350,http://csdl.computer.org/comp/proceedings/iswc/2003/2034/00/20340244.pdf,likely_safe,
url_phish_0351,http://getir.net/3j10,suspicious,
url_phish_0352,http://masterplusmsk.ru/ppay/login-error.php?login=a7b96492ef60d4ac67e2fdbf7ebd6a70,suspicious,
url_safe_0353,http://www.am-video.com/Weddings/Weddings.htm,likely_safe,
url_phish_0354,http://www.paddlevaldivia.cl/images/Nuevas/hipercard.php?,suspicious,
url_phish_0355,https://ads-expert.accounts-admin-agency.com/,suspicious,
url_phish_0356,http://econom.kursksu.ru/components/com_wrapper/weblogin.html,suspicious,
url_safe_0357,http://corporate-branding.com/index.htm,likely_safe,
url_phish_0358,http://butmakan.besaba.com/bannat/logs.php,suspicious,
url_safe_0359,http://www.oregon.gov/OSP/SFM/docs/Licensing_permits/LPG/LPGCylSafetyBroch.pdf,likely_safe,
url_safe_0360,http://'www.tno.it/tecno_it/fashion4_2_05/documenti/WTO\%20Discussion\%20Paper\%20TExtile\%20and\%20Clothing\%20after\%202005.pdf',likely_safe,
url_safe_0361,http://www.members.tripod.com/riverbrattone/,likely_safe,
url_safe_0362,http://www.clublambpage.com/huntrods/,likely_safe,
url_phish_0363,https://www.joy-bet365.com.cn/,suspicious,
url_safe_0364,http://www.jindalgrp.com/ptl/index.html,likely_safe,
url_safe_0365,http://www.thrc-crhit.org/en/index-en.asp,likely_safe,
url_phish_0366,http://ekoloto.com/,suspicious,
url_phish_0367,http://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cqNBt4SMzjnIbiOH5xlAIDovFM7-ESHO91iEyYJedCUWL8GHflT7vs-Ng1Jzd-V3TtXozIWYeLIqedaZDGOOtURHlUSTDvKeaDEtb61Qa5Ci_SrQlvpw0nrdNDWREiGoR-86IqssNxvMZhqUSRBGulZqn4a39jzGfUuYhJt2xezviiu7DOgb4s0ZveWoCxWpR7mqxw3mzxwxZK2vdbAWWZ4S2ySeQ\%3D\%3D&amp;attredirects=2',suspicious,
url_phish_0368,http://update.com.webscrlcmdl.login.submit.dispatch.5885d80a13c0db187867hf4gh8f76hgf56786.415479841358013146876541046545441654.glasgowairporttaxis.net/,suspicious,
url_phish_0369,https://www.securitysuite365.com/AccountSelectionPage/c?c=00000000-0000-0000-0000-000000000000-241acba3-0f63-48cc-bc7f-5bfbf3b7cf32,suspicious,
url_phish_0370,http://www.plongeearlon.be/modules/cache/upload/site/www.cielo.com.br/,suspicious,
url_phish_0371,http://paypal-services.de/km/paypal/verifikation/83977/index.php,suspicious,
url_safe_0372,http://repec.economics.utoronto.ca/files/UT-ECIPA-MUNRO-02-03.pdf,likely_safe,
url_phish_0373,http://dotstersupporteam.com/webscr/?cmd=_login-submit&dispatch=5885d80a13c0db1f8e263663d3faee8d0b7e678a25d883,suspicious,
url_safe_0374,http://www.kingcounty.gov/transportation/kcdot/Airport.aspx,likely_safe,
url_phish_0375,http://www.joshidiagnosticcentre.com/Secured28/,suspicious,
url_safe_0376,http://www.ntcresearch.org/pdf-rpts/AnRp98/c98-p01.pdf,likely_safe,
url_phish_0377,http://notariaacevedomendoza.com/ebay/www.ebay.com/update.htm,suspicious,
url_phish_0378,http://ar-consultora.com/components/com_media/media.php?magno@univap.br,suspicious,
url_safe_0379,http://www.attf.com/control/,likely_safe,
url_phish_0380,http://www257.paypal.ca.27465.securessl-190.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,suspicious,
url_safe_0381,http://users.csolve.net/~aikins/,likely_safe,
url_phish_0382,http://us.battle.net.ttwow.asia/login/en/,suspicious,
url_safe_0383,http://www.pancanal.com/eng/index.html,likely_safe,
url_safe_0384,http://www.freewebs.com/emilyanneartistry/,likely_safe,
url_safe_0385,http://www.angelfire.com/folk/jotree/,likely_safe,
url_phish_0386,http://www.gp.goldenprogress.com/vodafone/voda.php,suspicious,
url_safe_0387,http://www.savadelis.com/wedding,likely_safe,
url_safe_0388,http://www3.sympatico.ca/c.a.gray/,likely_safe,
url_phish_0389,http://damascusbureau.org/wp-content/uploads/2011/10/CIelo_rox/temp-03/,suspicious,
url_phish_0390,http://na8788b5187.standrewsacademy.org/nab/?memberid=1,suspicious,
url_phish_0391,http://creeksideshowstable.com/Paypal_Virefication/75e1f064406ee2a78d22d6079791064a/new1/63d90250704f3a6a42d85523680af6aa,suspicious,
url_phish_0392,https://daniellekrsitina.github.io/spotify-clone-bootstrap,suspicious,
url_safe_0393,http://www.economics.utoronto.ca/munro5/JaarboekGuildsGovt.pdf,likely_safe,
url_phish_0394,http://'taesx.com/img/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;amp;amp;app=com-d3',suspicious,
url_phish_0395,http://ibankbrnet.com/ibpflogin/Login.php,suspicious,
url_phish_0396,http://ievvsaoluis.com/media/abn-amro/identification/,suspicious,
url_safe_0397,http://www.airnav.com/airports/us/NH,likely_safe,
url_safe_0398,http://scholar.lib.vt.edu/theses/available/etd-31498-131543/unrestricted/etd3.pdf,likely_safe,
url_safe_0399,http://www.auctionhouse.com/lackey/default.php,likely_safe,
url_phish_0400,http://home.comcast.net/~tedseymour/453650344541fa3640b8dfba9cf6ea9.html,suspicious,
url_phish_0401,http://url2it.com/pbgb,suspicious,
url_safe_0402,http://career.berkeley.edu/infolab/jobsitesintnl.stm,likely_safe,
url_phish_0403,http://service.confirm.paypal.cmd.cgi-bin.547d011498757d54e6d23sd81124245h11545dd957147453.d478934172d41f6d5e8d25s.fd68527f45645245757dd989857dsfs4d.d545d4e84d5d.d89d989s8d9ed.548d57s6575fafa.avataryoga.in/hh/Limit100/,suspicious,
url_safe_0404,http://home.ubalt.edu/ntsbarsh/,likely_safe,
url_safe_0405,http://teexweb.tamu.edu/tedd/,likely_safe,
url_phish_0406,http://www.madebychad.com/ReMax/index2.htm,suspicious,
url_safe_0407,http://freespace.virgin.net/david.cutler/,likely_safe,
url_safe_0408,http://freewebs.com/miaromano,likely_safe,
url_phish_0409,http://www.paypal.co.uk.5181.secure1i.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&nav=b9087b71f1b1b6880a47244ac8b1d45b,suspicious,
url_safe_0410,http://www.buyagro.com/barel/,likely_safe,
url_phish_0411,http://www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=ilxrvncus.battle.net/d3/en/index&,suspicious,
url_phish_0412,https://www.roblox.et/users/6177816816/profile,suspicious,
url_phish_0413,http://signin.ebay.com-ws-ebayisapi.dll-signin-usingssl-1-puserid-co-partnerid-2.apexsss.com/account/dll/1/ebay-paypal/,suspicious,
url_phish_0414,http://starmaxstation.com/ktv/remax/,suspicious,
url_phish_0415,http://'aricilikmarketi.com//templates/estime_redberry/images/Nets/Sikker\%20nettbetaling.htm',suspicious,
url_phish_0416,http://www.76flowers.ru/modules/mod_sections/www.nets.eu/dk-da/Pages/,suspicious,
url_phish_0417,http://paypal.comcgbinwebscrcmdlogin-submitdispatch5885d80a13c.tepm.cl/1ee9a02c71656e85baae479199533f4f/,suspicious,
url_safe_0418,http://www.cens.com/signtek,likely_safe,
url_safe_0419,http://www.americancc.com/armored.html,likely_safe,
url_phish_0420,http://login.42224.maxkz.com/jozomhinneueppq/login.html?luccaber@alice.it,suspicious,
url_safe_0421,http://www.dcwi.com/~twinrock/,likely_safe,
url_safe_0422,http://www.thinkfolio.com/product,likely_safe,
url_phish_0423,https://mk624-git.github.io/nflex/,suspicious,
url_phish_0424,https://m.ezhj2znh069c.com:9229/account/reg?code=44783,suspicious,
url_phish_0425,http://h2078901.stratoserver.net/webscr/webscr.php?cmd=_login-run&amp;dispatch=1f204329deb819bf7ea1e5c42565f0bd1f204329deb819bf7ea1e5c42565f0bd,suspicious,
url_phish_0426,http://www.nclifeline.org//media/system/royalbank/index.php,suspicious,
url_phish_0427,http://hendautomacao.com.br/extravio?phish,suspicious,
url_phish_0428,https://dc05a2fecaklwi392ygti.pages.dev/help/contact/3964/,suspicious,
url_phish_0429,https://survey.refassured.com/0oqOoppK,suspicious,
url_safe_0430,http://www.northernlife.com/realestate,likely_safe,
url_phish_0431,http://ntsushi.com/img/,suspicious,
url_phish_0432,http://firefly2.ipchina163.com/de/32170/index.php,suspicious,
url_safe_0433,http://www.startupjournal.com/runbusiness/taxadvice/,likely_safe,
url_safe_0434,http://www.editeam.com/dictionary.asp,likely_safe,
url_phish_0435,http://taem-aplly.tk/login.asp?ref=us.battle.net/account/management/index.xml&amp;amp;amp;amp;app=bam,suspicious,
url_safe_0436,http://www.bandai.co.jp/e/,likely_safe,
url_phish_0437,http://prashantrana1494.github.io/,suspicious,
url_phish_0438,http://antalyaincoming.com/images/w/profileviewer.htm,suspicious,
url_phish_0439,http://www.paypal.ca.3049.secure3g.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=2709a5865ca3c7db66f0d6344fa94de4,suspicious,
url_safe_0440,http://www.freewebs.com/sandrails/,likely_safe,
url_safe_0441,http://viablue.de/com/,likely_safe,
url_safe_0442,http://www.allaboutleather.co.uk/allabout/glossary/glossary.htm,likely_safe,
url_safe_0443,http://www.cs.cmu.edu/~kiranb/clothparameters/bhatEtAl03_clothparameters.pdf,likely_safe,
url_safe_0444,http://www.soundscapehifi.com/hadcock.htm,likely_safe,
url_phish_0445,http://peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/095779ac736bd012ed5efcc378f3c8ce/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436587365621bae7b84f392974ae10975dea87365621bae7b84f392974ae10975dea,suspicious,
url_safe_0446,http://www.strassmann.com/consulting/,likely_safe,
url_safe_0447,http://www.redtail.net/owc/cg,likely_safe,
url_phish_0448,http://habbogroups1.rel7.com/,suspicious,
url_phish_0449,https://www.waddyworks.com/-/EB-app/,suspicious,
url_safe_0450,http://badluck42.tripod.com/CINDY.html,likely_safe,
url_phish_0451,http://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coieA3xI9N2RWBNm08SrxH15NrkZrXIyKn5NUS0W6AWLWagS6ylYfC7zWpSqsLhis_AsjrQcZxYvJLr2kGqSiLKt3u4SrkjMB22RWktOqx6ziG3xiN4wjIL2suKddC7qBb8H34EPS0iTeXSr_WJfZ1L79VeaQXMo2HcpBy9kWLWc5ruoE3uBE3m_c5G-zNHwWUV0jOzcQYOVEJM7X9ati9VkPEalQ\%3D\%3D&amp;attredirects=2',suspicious,
url_phish_0452,http://electricianwestville.co.za//wp-content/uploads/2012/10/Trulia/index.htm,suspicious,
url_safe_0453,http://www.wiley-vch.de/publish/en/books/bySubjectNU00/bySubSubjectNU/3-527-30406-1/toc/?sID=d05b,likely_safe,
url_safe_0454,http://www.kontrail.com.au/index.html,likely_safe,
url_phish_0455,http://remax.com.freshfood.com.pk/remax/index.htm,suspicious,
url_safe_0456,http://www.ethnicmajority.com/Govt_MBE_directories.htm,likely_safe,
url_phish_0457,http://www.pcn-noticrm.top/com/,suspicious,
url_safe_0458,http://www.cmpsolv.com/nhppa/,likely_safe,
url_phish_0459,http://www.simicani.ch/administrator/components/com_users/tmp.php,suspicious,
url_safe_0460,http://www.americankeystone.com/intro.htm,likely_safe,
url_phish_0461,https://www.roblox.com.bn/games/127751800473209/Obby-Vibe-Zone-POSES?privateServerLinkCode=65924314243259842165815914766551,suspicious,
url_phish_0462,https://siginjai99.com/bank0famericasecuritymail/?amrldmluzubwywxtywlyzwdvbgyuy29t=,suspicious,
url_phish_0463,http://www.vidyadeepcollege.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,suspicious,
url_safe_0464,http://www.epa.gov/performancetrack/,likely_safe,
url_phish_0465,http://qwerqwer.16mb.com/auth.php,suspicious,
url_phish_0466,http://arapcadunyasi.net/scama/secure-code7/security/login.php,suspicious,
url_safe_0467,http://www.technical-systems-uk.com/techsys.htm,likely_safe,
url_phish_0468,http://thombas.biz/xDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&amp;sdr01=VW5rbm93bi00MzU4Mw==,suspicious,
url_phish_0469,http://main012responfd.wasmer.app/en/,suspicious,
url_safe_0470,http://www.mdpme.com/home.htm,likely_safe,
url_phish_0471,https://www.roblox.com.ml/games/74665200965542/Travel-To-Meet-Neko?privateServerLinkCode=034074815360930863747828703952,suspicious,
url_safe_0472,http://www.angelfire.com/biz2/employpower/,likely_safe,
url_safe_0473,http://www.execusite.com/mackroberts/,likely_safe,
url_phish_0474,http://meta-id17634.program-ads-agency.com/,suspicious,
url_phish_0475,http://member051.ad-agency-meta.com/,suspicious,
url_safe_0476,http://www.dowcorning.com/content/household/,likely_safe,
url_safe_0477,http://mysite.verizon.net/vze21z30,likely_safe,
url_phish_0478,http://alibani.com/wp-cron.php,suspicious,
url_phish_0479,https://wvvvbancainternacional.digital/,suspicious,
url_phish_0480,http://eu.diablo.net.ca.ms-login.in,suspicious,
url_phish_0481,http://az-yoga.com/.www3.paypal.com.int/index_US.php,suspicious,
url_phish_0482,https://prahallad447.github.io/Amazon-Clone,suspicious,
url_phish_0483,http://bancodevenezla.co/,suspicious,
url_phish_0484,http://www-paypal-login-com-f46688748zr45r4.zae8zeked5664ezaea7aed6z938jra56e4raz4e45ar1.zae8544ze5rar4a5ze5aeaze5aeze4ae55ae4a5.sqdqdqd445eze8rrrz45zer6zer44tz54ere1ikoa9a68d57a26.wharchitects.com.au/reboot.php,suspicious,
url_safe_0485,http://www.freewebs.com/dayna_winters/index.htm,likely_safe,
url_safe_0486,http://'www.academicjournals.org/AJB/PDF/Pdf2005/Spe\%20Rev/Asamudo\%20et\%20al.pdf',likely_safe,
url_phish_0487,https://instagram-ftfn88kgl-sebin-leeee.vercel.app/,suspicious,
url_phish_0488,http://esxcc.com/js/index.htm?ref=ttztfkbus.battle.net/d3/en/index,suspicious,
url_safe_0489,http://www.cato.com/fyi/,likely_safe,
url_safe_0490,http://www.is99.com/comelect/,likely_safe,
url_phish_0491,https://shopeejkt-88.blogspot.com/?m=1,suspicious,
url_phish_0492,http://www.icccali.com/rockenespanol/oyentes/dat/windhoek_tours/9eee611b269068c22e89cfdcf0a5c4c8/,suspicious,
url_phish_0493,http://www.portosegseguros.com.br/bankline/GRIPNET/index.php,suspicious,
url_phish_0494,https://s4w.in/www-roblox-com-users-8288327272-profile,suspicious,
url_safe_0495,http://members.tripod.com/~Ilana_Translations/,likely_safe,
url_safe_0496,http://www.bodrum-bodrum.com/vorteks/arsenal/,likely_safe,
url_safe_0497,http://www.csem.ch/sfit/html/projects.html,likely_safe,
url_phish_0498,http://gdxjabh.com/js?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,suspicious,
url_safe_0499,http://www.webbloom.com/Services/Affiliate_Marketing/,likely_safe,
url_phish_0500,http://ndckart.com/templates/beez_20/xpt720/PayPal.DE/paypal/de/,suspicious,
url_phish_0501,http://materillos052.vercel.app/,suspicious,
url_phish_0502,http://sipsongroup.com/images/sampledata/Vbv030113/OpretdinkodetilVerifiedbyVisaellerMasterCardSecureCode.html,suspicious,
url_phish_0503,http://'www.hongchityre.com/hongchi/login.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fpyzfaglus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',suspicious,
url_safe_0504,http://www.emich.edu/sts/atm.htm,likely_safe,
url_phish_0505,https://uditrsahani-ship-it.github.io/coins/,suspicious,
url_phish_0506,http://bit.ly/LbyztY,suspicious,
url_phish_0507,http://goo.gl/tBjkJ,suspicious,
url_phish_0508,https://dropship.mach95.dev/esgetransfer3baosgeublicfari537.html?eta=loror@d40fb4ee05924b7d16ed8de5b6e1999b6feb.net,suspicious,
url_phish_0509,http://yesling.com/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;ssl=0&amp;dest,suspicious,
url_phish_0510,http://mcaf.mn/images/_notes/le-groupe-edf.fr-2.html/access-adress.php?Facture=f35bb5a5a6d2c530d8c6426e2fc41963_france/particulier-facturation/espace_abonnement/,suspicious,
url_safe_0511,http://www.mecanique-energetique.com/anglais/,likely_safe,
url_phish_0512,http://orkutfaske.blogspot.com.br/,suspicious,
url_phish_0513,https://1289js.com/,suspicious,
url_safe_0514,http://www.knovel.com/knovel2/Toc.jsp?BookID=926,likely_safe,
url_safe_0515,http://csmonitor.com/2002/0422/p15s02-wmpi.html,likely_safe,
url_phish_0516,http://rspires.home.comcast.net/~rspires/,suspicious,
url_safe_0517,http://www.pref.kochi.jp/~kami/e_index.html,likely_safe,
url_safe_0518,http://www.deskshare.com/pd.aspx,likely_safe,
url_phish_0519,http://gardenrailroadinginfo.com/pp12/pp13!/pp14/pp15!/fk!/s4575234bf50558899/Lo-gn0/cmd=_login-submit&dispatch=hs795u3/cd66e84/home.htm?cmd=_login-submit&dispatch=53785h0a13c0db1f8e26f04d34b4bf5056875491,suspicious,
url_phish_0520,http://meta-id17629.program-ads-agency.com/,suspicious,
url_phish_0521,http://alexbucatarladomiciliu.ro/wp-includes/js/jcrop/www.telstra.com.au/Billing/Action/Payment/Onlinepayment/Update/login.php,suspicious,
url_phish_0522,http://p3-lefilm.fr/max/dec6347df71d437008fdb83a1144337f/,suspicious,
url_safe_0523,http://www.fiskind.com/Electronics.htm,likely_safe,
url_safe_0524,http://www.angelfire.com/nj2/machineparts49A/,likely_safe,
url_phish_0525,https://roblotx.co/users/154492639/profile,suspicious,
url_phish_0526,http://www.fifthseasongardening.com/digit/yaho/Yahoo!Mail.html,suspicious,
url_phish_0527,http://www.tokdeclasse.com.br/images/stories/Asaluh/mais/mais/ML/TESTE/ML/,suspicious,
url_safe_0528,http://scholar.lib.vt.edu/theses/available/etd-05132003-100532/unrestricted/StephenCottonThesis.pdf,likely_safe,
url_phish_0529,http://pastehtml.com/view/be9lxc2w5.html,suspicious,
url_phish_0530,https://www.66666365.com/,suspicious,
url_phish_0531,http://eacc.co/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/log/secure-code352/security/login.php,suspicious,
url_phish_0532,https://waddyworks.com/-/EB-n3,suspicious,
url_phish_0533,http://puppetfilms.com/.member_confirmation_login/,suspicious,
url_safe_0534,http://www.angleycourt.plus.com/gill/,likely_safe,
url_phish_0535,http://'mspanel.co.cc/Microsoft\%20Outlook\%20Web\%20Access.htm',suspicious,
url_phish_0536,http://twitlter.com/,suspicious,
url_phish_0537,http://'100dollardomain.com/?rid=http\%3A\%2F\%2F0x592e288f',suspicious,
url_safe_0538,http://users.chariot.net.au/~goldstud/,likely_safe,
url_phish_0539,http://www.cieloepremios.net63.net/promo/cadastro3.html?id=9TQDD8HSCTWQ3THS8HTQSTJQJQG3CS3TQGWW0GCCW03G9QW38H9QJJJ89T3CGJ8T088WJTH3HGH,suspicious,
url_phish_0540,http://www.racinggaraj.com/wp-includes/js/index.php,suspicious,
url_phish_0541,http://www.mycardsupdates.com/,suspicious,
url_phish_0542,https://kh3a.de/internationalmicro,suspicious,
url_phish_0543,http://actifcraft.mtxserv.fr/cache/fr/www.paypal.fr.login.cgi-bin.webscr.cmd.login.submit.dispatch.bto4otm3ojy1pmvkdg9ic3uei9z97yd76ndjdodj9dhbd5jdfk0r/update/,suspicious,
url_phish_0544,https://m.mbx72.net/account/reg?code=20860,suspicious,
url_phish_0545,"http://'runescapo.com/m=forum/forums.ws15,16,650,91478159/'",suspicious,
url_phish_0546,https://insta-clone-application.vercel.app/auth/,suspicious,
url_safe_0547,http://www.exponent.com/practices/civilstructural/geo3.html,likely_safe,
url_phish_0548,http://www.ssbclgroup.com/images/banners/paypal/secure-code50/security/,suspicious,
url_safe_0549,http://www.palowireless.com/wireless/jobs.asp,likely_safe,
url_phish_0550,https://www.robiox.com.ps/users/9266336035/profile,suspicious,
url_safe_0551,http://www.smeal.psu.edu/ire/,likely_safe,
url_phish_0552,http://www.softether.com.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,suspicious,
url_safe_0553,http://users.stargate.net/~magiske/,likely_safe,
url_phish_0554,http://paypal.com.account.security.f671a0bcf526dbe21f0c9fe0364c23fd.secure.login.html.section.signinpage.cookiecheck.yes.nba.signin.paypal.com.tirumalaautomation.com/a97565c10ff06a1544abe7bda18adf86/index.php,suspicious,
url_safe_0555,http://www.angelfire.com/country/bco/,likely_safe,
url_phish_0556,http://'www.baxterps.vic.edu.au/jupgrade/installation-old/controllers/paypal\%202012/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=21bf7cef156ae33279f923992ad9f2ae',suspicious,
url_phish_0557,http://gvott.com/paypal.com.login.uk/paypal/scrupdate/?cmd=_login-submit&dispatch=5885d80a13c0db1f8e263663d3faee8dc18bca4c6f47e633b393e284a5f8a8f8,suspicious,
url_safe_0558,http://www.epa.gov/opptintr/dfe/pubs/garment/ctsa/docs/chap3.pdf,likely_safe,
url_safe_0559,http://www.cs.arizona.edu/patterns/weaving/books/df_cpatt_1.pdf,likely_safe,
url_phish_0560,http://www.anonyweb.biz/891603ef2dd5bb3548a63bd8cbffc137/,suspicious,
url_safe_0561,http://www.owd.co.uk/ebooks.htm,likely_safe,
url_phish_0562,http://hlanz.org/billing/system/info/update/webscr/screaming/e864020d99fdeb3a00720ce75540970b/,suspicious,
url_phish_0563,http://pastehtml.com/view/bezysxo0z.html,suspicious,
url_phish_0564,https://facebook-similer.vercel.app/,suspicious,
url_safe_0565,http://www.uri.edu/hss/tmd/Collection.html,likely_safe,
url_phish_0566,http://www596.paypal.ca.16609.securessl-160.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,suspicious,
url_phish_0567,http://vermillion-pasca-1a78d7.netlify.app/,suspicious,
url_safe_0568,http://www.dhu.edu.cn/englishversion/academics/academics.htm,likely_safe,
url_safe_0569,http://www.phopro.ie/index.html,likely_safe,
url_safe_0570,http://www.fibtex.lodz.pl/48_10_32.pdf,likely_safe,
url_phish_0571,http://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7coMndLI9n751SD-zX8aYtpGb7OY21kfjKDAyTnVa9aE0DfD1X14wPIgsxQ0PB3Lq7h3H-M8xDR2axxGpd2NgEm8AU_FcE42Cp21pWj3U18L4UXMcI0tnzwRqhHWAAywhyAKr3IbmrxBcwLHW181bR8o1uXdv7wQNKIwmi12SnE-iBF3fwkzvgobqpbrY5QT8MzeGqSVRr178pU_VUctSJGG3Tp1tA\%3D\%3D&amp;attredirects=0',suspicious,
url_safe_0572,http://www.angelfire.com/id/sei/,likely_safe,
url_phish_0573,http://qualidade-para-vida.p.ht/,suspicious,
url_phish_0574,http://www.antipatrea.byethost18.com/facebook.html,suspicious,
url_safe_0575,http://www.cocs.com/jhoagland/webhq.html,likely_safe,
url_safe_0576,http://ntrs.nasa.gov/archive/nasa/casi.ntrs.nasa.gov/20070008109_2007006177.pdf,likely_safe,
url_safe_0577,http://www.ftc.gov/bcp/edu/pubs/business/textile/bus50.shtm,likely_safe,
url_phish_0578,https://magazinneluiiza.online/produto&?id=106&Kit-Sab-o-Liqui,suspicious,
url_safe_0579,http://www.ireland-information.com/affiliate/afilgenform.htm,likely_safe,
url_phish_0580,http://www.danatranslation.com/modules/pp/secure-code4/security/login.php,suspicious,
url_phish_0581,http://bradtsics.org/zDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&amp;sdr01=Zmxhc2hsaWdodGJvbm5AYXJjb3IuZGUMessage-ID:,suspicious,
url_phish_0582,http://c16cmapq.blogspot.de/,suspicious,
url_phish_0583,http://www.paypal.ca.3121.secure7l.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=a3b6b954b6887d460421aa745b55b056,suspicious,
url_phish_0584,http://'www.htygwt.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',suspicious,
url_phish_0585,https://www.robiox.com.gr/users/5234691553/profile,suspicious,
url_safe_0586,http://www.dot.state.mn.us/aero/avoffice/ops/airdir/airportdirectory.html,likely_safe,
url_safe_0587,http://www.henley.reading.ac.uk/rep/,likely_safe,
url_phish_0588,http://tzb.hnie.edu.cn/images/index.htm?,suspicious,
url_phish_0589,http://cw-rendering.com/logs/banka.htm,suspicious,
url_phish_0590,http://www.batl-ny.tk/cert,suspicious,
url_safe_0591,http://www.accesswave.ca/~lpcdesign/,likely_safe,
url_phish_0592,http://paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.germanbackingandcooking.com/7f4fca192e970f6824309185a13cfa32/,suspicious,
url_safe_0593,http://www-static.cc.gatech.edu/birte/,likely_safe,
url_safe_0594,http://www.kynd.com/~dwilbur,likely_safe,
